_id,address.building,address.coord[0],address.coord[1],address.street,address.zipcode,borough,cuisine,grades[0].date,grades[1].date,grades[2].date,grades[3].date,grades[4].date,grades[5].date,grades[6].date,grades[7].date,grades[0].grade,grades[1].grade,grades[2].grade,grades[3].grade,grades[4].grade,grades[5].grade,grades[6].grade,grades[7].grade,grades[0].score,grades[1].score,grades[2].score,grades[3].score,grades[4].score,grades[5].score,grades[6].score,grades[7].score,name,restaurant_id
692d7a82e05a308f84eaf5b3,2200,-73.8236189,40.8690061,Bartow Ave,10475,Bronx,Hamburgers,2014-10-27T00:00:00.000Z,2014-06-18T00:00:00.000Z,2013-05-02T00:00:00.000Z,2012-04-24T00:00:00.000Z,,,,,A,A,A,A,,,,,7,13,3,10,,,,,Burger King,40794912
692d7a82e05a308f84eaf5b4,42,-73.971395,40.7626186,East   58 Street,10022,Manhattan,Asian,2014-10-16T00:00:00.000Z,2013-10-01T00:00:00.000Z,2012-10-03T00:00:00.000Z,2011-10-26T00:00:00.000Z,,,,,A,A,A,A,,,,,13,2,11,10,,,,,Tao Restaurant,40795021
692d7a82e05a308f84eaf5b5,,-73.77813909999999,40.6413111,Jfk,11430,Queens,American ,2014-04-03T00:00:00.000Z,2013-10-30T00:00:00.000Z,2013-06-12T00:00:00.000Z,2013-01-23T00:00:00.000Z,2012-07-10T00:00:00.000Z,,,,A,A,A,B,B,,,,9,12,11,22,17,,,,Terminal1 Employee Cafeteria,40795070
692d7a82e05a308f84eaf5b6,30,-73.9793564,40.7589426,Rockefeller Plaza,10112,Manhattan,American ,2014-04-07T00:00:00.000Z,2013-04-08T00:00:00.000Z,2011-12-29T00:00:00.000Z,,,,,,A,A,A,,,,,,5,7,13,,,,,,Nbc-Ge,40796223
692d7a82e05a308f84eaf5b7,1602,-73.9544181,40.5949216,Gravesend Neck Road,11229,Brooklyn,Russian,2014-11-13T00:00:00.000Z,2014-05-01T00:00:00.000Z,2013-10-05T00:00:00.000Z,2013-04-18T00:00:00.000Z,2012-08-25T00:00:00.000Z,2012-01-04T00:00:00.000Z,,,A,A,C,C,A,B,,,10,12,32,33,9,26,,,Anyway Cafe Bar,40796717
692d7a82e05a308f84eaf5b8,90,-73.992796,40.6982656,Henry Street,11201,Brooklyn,American ,2014-04-08T00:00:00.000Z,2013-11-01T00:00:00.000Z,2013-06-03T00:00:00.000Z,2012-06-07T00:00:00.000Z,2012-01-25T00:00:00.000Z,2011-09-19T00:00:00.000Z,2011-05-03T00:00:00.000Z,,A,A,B,A,A,A,B,,13,3,15,12,12,7,22,,Plymouth Cafe,40796758
692d7a82e05a308f84eaf5b9,3405,-73.94546489999999,40.6512331,Church Avenue,11203,Brooklyn,Caribbean,2014-06-21T00:00:00.000Z,2013-09-11T00:00:00.000Z,2012-12-27T00:00:00.000Z,2012-06-05T00:00:00.000Z,2011-11-09T00:00:00.000Z,,,,A,A,A,C,A,,,,10,12,9,35,13,,,,D & P Restaurant & Cocktail,40796794
692d7a82e05a308f84eaf5ba,221,-73.9808764,40.7302622,Avenue A,10009,Manhattan,Pizza,2015-01-06T00:00:00.000Z,2014-07-01T00:00:00.000Z,2013-11-08T00:00:00.000Z,2013-02-06T00:00:00.000Z,2012-07-23T00:00:00.000Z,2012-02-21T00:00:00.000Z,,,A,A,B,B,A,A,,,10,10,20,19,12,12,,,Muzzarella Pizza,40796892
692d7a82e05a308f84eaf5bb,37-08,-73.88346740000001,40.749622,83 Street,11372,Queens,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2014-09-13T00:00:00.000Z,2014-05-05T00:00:00.000Z,2013-10-21T00:00:00.000Z,2013-04-09T00:00:00.000Z,2012-02-06T00:00:00.000Z,,,,A,A,A,A,A,,,,7,10,13,10,12,,,,Picanteria El Austro,40797031
692d7a82e05a308f84eaf5bc,87,-74.0032641,40.7327911,7 Avenue South,10014,Manhattan,Japanese,2014-02-03T00:00:00.000Z,2013-08-15T00:00:00.000Z,2013-02-22T00:00:00.000Z,2012-09-10T00:00:00.000Z,2012-04-02T00:00:00.000Z,,,,A,A,A,A,B,,,,11,12,12,9,15,,,,Sushi Samba #7,40797452
692d7a82e05a308f84eaf5bd,1159,-73.9625052,40.7668083,3 Avenue,10065,Manhattan,American ,2014-10-07T00:00:00.000Z,2014-03-12T00:00:00.000Z,2013-09-04T00:00:00.000Z,2013-03-20T00:00:00.000Z,2013-02-05T00:00:00.000Z,2012-02-08T00:00:00.000Z,,,A,B,A,A,P,A,,,10,26,7,13,10,0,,,Americas Burger And Wraps,40797684
692d7a82e05a308f84eaf5be,24827,-73.71717149999999,40.72640790000001,Jamaica Avenue,11426,Queens,American ,2014-11-19T00:00:00.000Z,2014-06-18T00:00:00.000Z,2013-11-21T00:00:00.000Z,2013-06-12T00:00:00.000Z,2012-12-20T00:00:00.000Z,2012-07-24T00:00:00.000Z,2011-12-27T00:00:00.000Z,,A,A,A,B,A,A,A,,12,11,10,26,13,13,10,,Triple Crown Diner,40797688
692d7a82e05a308f84eaf5bf,965,-73.96471199999999,40.801231,Amsterdam Avenue,10025,Manhattan,Pizza,2014-02-27T00:00:00.000Z,2013-09-13T00:00:00.000Z,2012-07-31T00:00:00.000Z,2012-01-17T00:00:00.000Z,,,,,A,A,A,A,,,,,11,10,7,11,,,,,Domino'S Pizza,40797798
692d7a82e05a308f84eaf5c0,575,-74.006193,40.736151,Hudson Street,10014,Manhattan,American ,2014-08-05T00:00:00.000Z,2014-01-28T00:00:00.000Z,2013-04-18T00:00:00.000Z,2012-07-20T00:00:00.000Z,2011-12-14T00:00:00.000Z,,,,A,A,A,A,A,,,,9,8,11,7,10,,,,Dublin 6,40798329
692d7a82e05a308f84eaf5c1,1133,-73.96067500000001,40.7617148,1 Avenue,10065,Manhattan,American ,2014-11-20T00:00:00.000Z,2014-06-27T00:00:00.000Z,2014-01-14T00:00:00.000Z,2013-06-05T00:00:00.000Z,2012-12-20T00:00:00.000Z,2012-07-11T00:00:00.000Z,2012-02-01T00:00:00.000Z,,A,A,A,A,A,A,A,,9,13,12,7,12,13,12,,Ritz Diner,40798457
692d7a82e05a308f84eaf5c2,14612,-73.8057078,40.6948408,Liberty Avenue,11435,Queens,African,2014-04-16T00:00:00.000Z,2013-09-16T00:00:00.000Z,2012-08-23T00:00:00.000Z,2012-02-21T00:00:00.000Z,2011-06-30T00:00:00.000Z,,,,A,A,A,A,B,,,,4,2,13,11,19,,,,Africana Restaurant,40798504
692d7a82e05a308f84eaf5c3,138-31,-73.8177883,40.7081113,Queens Boulevard,11435,Queens,Jewish/Kosher,2014-09-16T00:00:00.000Z,2014-03-04T00:00:00.000Z,2013-06-13T00:00:00.000Z,2012-05-31T00:00:00.000Z,2012-01-04T00:00:00.000Z,,,,C,B,B,A,B,,,,44,25,16,12,15,,,,Crystal Palace,40798514
692d7a82e05a308f84eaf5c4,4004,-80.42540369999999,27.7190047,69 Street,11377,Queens,Mexican,2014-08-28T00:00:00.000Z,2013-08-22T00:00:00.000Z,2012-08-07T00:00:00.000Z,,,,,,A,A,A,,,,,,3,11,10,,,,,,Pasiones Sports-Bar,40798773
692d7a82e05a308f84eaf5c5,405,-73.9889215,40.7645101,West 51 Street,10019,Manhattan,American ,2014-11-13T00:00:00.000Z,2014-04-28T00:00:00.000Z,2013-03-07T00:00:00.000Z,2012-07-18T00:00:00.000Z,,,,,A,A,A,A,,,,,9,6,13,7,,,,,Posh,40798867
692d7a82e05a308f84eaf5c6,559,-73.9495523,40.7136216,Lorimer Street,11211,Brooklyn,American ,2014-10-30T00:00:00.000Z,2013-10-12T00:00:00.000Z,2012-10-17T00:00:00.000Z,2012-05-07T00:00:00.000Z,2011-12-20T00:00:00.000Z,,,,A,A,A,A,A,,,,10,7,8,2,10,,,,Metropolitan,40798872
692d7a82e05a308f84eaf5c7,377,-73.914852,40.7071747,Seneca Avenue,11385,Queens,Spanish,2014-08-26T00:00:00.000Z,2014-01-28T00:00:00.000Z,2013-05-25T00:00:00.000Z,2012-12-01T00:00:00.000Z,2012-06-05T00:00:00.000Z,2012-01-17T00:00:00.000Z,,,A,B,A,A,B,B,,,10,14,5,13,14,16,,,Bravo Cafe Concert,40799021
692d7a82e05a308f84eaf5c8,133,-73.8225667,40.86530570000001,Einstein Loop,10475,Bronx,American ,2014-09-09T00:00:00.000Z,2014-03-05T00:00:00.000Z,2013-02-05T00:00:00.000Z,2012-01-25T00:00:00.000Z,2011-10-13T00:00:00.000Z,,,,A,A,A,A,A,,,,9,12,13,4,9,,,,Section 5 Pizza Restaurant,40799031
692d7a82e05a308f84eaf5c9,1407,-73.9877276,40.7533511,Broadway,10018,Manhattan,Jewish/Kosher,2014-03-18T00:00:00.000Z,2013-09-16T00:00:00.000Z,2013-02-13T00:00:00.000Z,2012-05-14T00:00:00.000Z,2011-08-16T00:00:00.000Z,,,,A,B,A,A,A,,,,5,17,7,0,8,,,,Abigael'S On Broadway,40799056
692d7a82e05a308f84eaf5ca,230,-73.9758568,40.7544956,Park Avenue,10017,Manhattan,Café/Coffee/Tea,2014-11-24T00:00:00.000Z,2013-11-14T00:00:00.000Z,2012-12-04T00:00:00.000Z,2011-12-23T00:00:00.000Z,,,,,A,A,A,A,,,,,9,4,5,5,,,,,Starbucks Coffee (Store #7577),40799123
692d7a82e05a308f84eaf5cb,536,-73.993155,40.669266,3 Avenue,11215,Brooklyn,Delicatessen,2014-09-18T00:00:00.000Z,2014-04-18T00:00:00.000Z,2013-10-22T00:00:00.000Z,2012-10-05T00:00:00.000Z,2012-05-29T00:00:00.000Z,2011-11-17T00:00:00.000Z,,,A,A,A,A,A,B,,,13,12,12,13,11,17,,,One Deli Restaurant,40799188
692d7a82e05a308f84eaf5cc,249,-73.9788067,40.7769826,Columbus Avenue,10023,Manhattan,Tapas,2014-11-18T00:00:00.000Z,2014-04-01T00:00:00.000Z,2013-09-25T00:00:00.000Z,2013-04-16T00:00:00.000Z,2012-10-18T00:00:00.000Z,2012-06-12T00:00:00.000Z,2012-01-18T00:00:00.000Z,,B,A,A,A,A,C,A,,23,10,11,11,13,3,5,,Cafe Ronda,40799203
692d7a82e05a308f84eaf5cd,118122,-74.0059515,40.7452343,10 Avenue,10011,Manhattan,American ,2015-01-05T00:00:00.000Z,2014-07-09T00:00:00.000Z,2014-06-20T00:00:00.000Z,2013-12-16T00:00:00.000Z,2012-10-04T00:00:00.000Z,,,,A,A,P,A,A,,,,3,12,7,10,13,,,,The Park,40799206
692d7a82e05a308f84eaf5ce,215,-73.9935596,40.6866665,Court Street,11201,Brooklyn,Thai,2014-09-26T00:00:00.000Z,2014-04-16T00:00:00.000Z,2013-03-02T00:00:00.000Z,2012-08-22T00:00:00.000Z,2012-01-25T00:00:00.000Z,,,,A,B,A,A,A,,,,11,23,10,6,6,,,,Joya,40799210
692d7a82e05a308f84eaf5cf,77,-73.9855992,40.7279559,St Marks Place,10003,Manhattan,Mexican,2015-01-06T00:00:00.000Z,2013-08-14T00:00:00.000Z,2013-03-25T00:00:00.000Z,2012-06-06T00:00:00.000Z,,,,,Z,A,B,A,,,,,44,8,15,8,,,,,La Palapa,40799384
692d7a82e05a308f84eaf5d0,151,-73.98952609999999,40.7507917,West   34 Street,10001,Manhattan,Hamburgers,2014-09-22T00:00:00.000Z,2014-02-10T00:00:00.000Z,2013-06-10T00:00:00.000Z,2012-05-07T00:00:00.000Z,,,,,A,B,A,A,,,,,13,18,6,10,,,,,Mcdonald'S (Macy'S 7Th Fl),40799399
692d7a82e05a308f84eaf5d1,81,-73.984478,40.7251823,Avenue A,10009,Manhattan,Other,2014-08-26T00:00:00.000Z,2014-03-21T00:00:00.000Z,2013-08-21T00:00:00.000Z,2012-06-26T00:00:00.000Z,2012-02-08T00:00:00.000Z,2011-09-13T00:00:00.000Z,,,A,A,A,A,A,A,,,12,11,13,9,10,8,,,Sing Sing Karaoke,40799593
692d7a82e05a308f84eaf5d2,139,-73.9587426,40.7177225,North    6 Street,11249,Brooklyn,Seafood,2014-07-22T00:00:00.000Z,2013-12-04T00:00:00.000Z,2013-04-18T00:00:00.000Z,2012-03-07T00:00:00.000Z,,,,,A,A,B,A,,,,,9,9,27,7,,,,,Surf Bar,40799991
692d7a82e05a308f84eaf5d3,1140,-73.9600126,40.7617728,1 Avenue,10065,Manhattan,Pizza,2015-01-05T00:00:00.000Z,2014-06-23T00:00:00.000Z,2013-05-30T00:00:00.000Z,2012-12-12T00:00:00.000Z,2012-06-07T00:00:00.000Z,,,,A,A,A,A,B,,,,12,9,9,13,24,,,,Sutton Pizza & Gyro,40800072
692d7a82e05a308f84eaf5d4,2945,-74.2295052,40.5469324,Arthur Kill Road,10309,Staten Island,American ,2014-04-17T00:00:00.000Z,2013-08-02T00:00:00.000Z,2013-01-17T00:00:00.000Z,2012-06-01T00:00:00.000Z,,,,,A,C,B,A,,,,,12,37,23,9,,,,,Curves Gentleman'S Club,40800121
692d7a82e05a308f84eaf5d5,1675,-73.9833072,40.7630411,Broadway,10019,Manhattan,American ,2014-01-24T00:00:00.000Z,2013-08-29T00:00:00.000Z,2013-01-18T00:00:00.000Z,2011-12-05T00:00:00.000Z,,,,,A,A,A,A,,,,,11,5,12,13,,,,,"Mayer, Brown & Platt",40800199
692d7a82e05a308f84eaf5d6,305,-73.94830499999999,40.781662,East 92 Street,10128,Manhattan,Brazilian,2015-01-09T00:00:00.000Z,2014-07-16T00:00:00.000Z,2013-04-26T00:00:00.000Z,2012-04-21T00:00:00.000Z,,,,,A,A,A,A,,,,,10,7,10,12,,,,,Zebu Grill,40800325
692d7a82e05a308f84eaf5d7,7018,-74.02685,40.634533,3 Avenue,11209,Brooklyn,Chinese,2014-11-24T00:00:00.000Z,2014-06-19T00:00:00.000Z,2013-04-24T00:00:00.000Z,2012-10-16T00:00:00.000Z,2012-05-09T00:00:00.000Z,,,,A,A,A,A,A,,,,11,10,7,5,9,,,,Panda Restuarant,40800339
692d7a82e05a308f84eaf5d8,780,-73.9718097,40.7550153,3 Avenue,10017,Manhattan,Delicatessen,2014-08-25T00:00:00.000Z,2013-09-11T00:00:00.000Z,2012-09-10T00:00:00.000Z,2011-10-05T00:00:00.000Z,,,,,A,A,A,A,,,,,12,4,11,12,,,,,Devon & Blakely,40800426
692d7a82e05a308f84eaf5d9,1309,-73.8611919,40.83388799999999,Metropolitan Avenue,10462,Bronx,American ,2014-12-17T00:00:00.000Z,2013-12-26T00:00:00.000Z,2012-12-14T00:00:00.000Z,2012-04-03T00:00:00.000Z,,,,,A,A,A,B,,,,,11,3,11,16,,,,,Step In Restaurant & Lounge,40800483
692d7a82e05a308f84eaf5da,160,-74.00998369999999,40.7093625,Broadway,10038,Manhattan,Hamburgers,2014-02-28T00:00:00.000Z,2013-08-13T00:00:00.000Z,2013-01-07T00:00:00.000Z,2011-12-13T00:00:00.000Z,2011-08-26T00:00:00.000Z,2011-03-29T00:00:00.000Z,,,A,B,A,A,A,A,,,3,21,12,10,7,4,,,Mcdonald'S,40800557
692d7a82e05a308f84eaf5db,217,-73.8960883,40.86236299999999,East Fordham Road,10458,Bronx,Hamburgers,2014-11-13T00:00:00.000Z,2013-11-21T00:00:00.000Z,2013-06-18T00:00:00.000Z,2013-01-03T00:00:00.000Z,2011-12-07T00:00:00.000Z,,,,A,A,A,A,A,,,,12,3,4,11,10,,,,Burger King,40800986
692d7a82e05a308f84eaf5dc,1,-73.9327586,40.8608392,Margaret Corbin Drive,10040,Manhattan,American ,2014-01-09T00:00:00.000Z,2013-05-23T00:00:00.000Z,2012-09-05T00:00:00.000Z,2012-03-06T00:00:00.000Z,2011-08-25T00:00:00.000Z,,,,A,A,C,B,B,,,,11,10,46,17,14,,,,New Leaf Cafe,40801230
692d7a82e05a308f84eaf5dd,6008,-73.81514469999999,40.739764,Kissena Boulevard,11355,Queens,Pizza,2014-08-02T00:00:00.000Z,2013-07-23T00:00:00.000Z,2012-07-19T00:00:00.000Z,2012-02-29T00:00:00.000Z,2011-11-01T00:00:00.000Z,,,,A,A,A,A,P,,,,4,9,11,2,7,,,,Regina Pizza,40801325
692d7a82e05a308f84eaf5de,2179,-73.8680991,40.8559876,White Plains Road,10462,Bronx,Hamburgers,2014-02-10T00:00:00.000Z,2013-02-20T00:00:00.000Z,2012-02-23T00:00:00.000Z,2011-03-18T00:00:00.000Z,,,,,A,A,A,A,,,,,5,12,10,8,,,,,Burger King,40801605
692d7a82e05a308f84eaf5df,270,-74.0032586,40.7313468,Bleecker Street,10014,Manhattan,Italian,2014-05-02T00:00:00.000Z,2013-04-03T00:00:00.000Z,2012-04-05T00:00:00.000Z,2011-11-10T00:00:00.000Z,2011-07-18T00:00:00.000Z,,,,A,A,A,A,A,,,,9,9,5,12,3,,,,Risotteria,40801851
692d7a82e05a308f84eaf5e0,202,-73.98416,40.760478,West   49 Street,10019,Manhattan,Irish,2014-09-12T00:00:00.000Z,2014-03-25T00:00:00.000Z,2013-08-06T00:00:00.000Z,2012-12-13T00:00:00.000Z,2012-03-12T00:00:00.000Z,2011-11-01T00:00:00.000Z,,,A,B,A,B,A,A,,,10,23,13,15,9,10,,,Playwright Celtic Pub,40801855
692d7a82e05a308f84eaf5e1,126,-73.98483499999999,40.745689,Madison Avenue,10016,Manhattan,American ,2014-12-08T00:00:00.000Z,2014-06-24T00:00:00.000Z,2013-05-29T00:00:00.000Z,2012-06-05T00:00:00.000Z,2012-01-30T00:00:00.000Z,,,,A,A,A,A,B,,,,3,12,12,11,17,,,,Tasty Cafe Catering,40802786
692d7a82e05a308f84eaf5e2,68,-73.9968939,40.7236789,Prince Street,10012,Manhattan,Indian,2014-04-25T00:00:00.000Z,2013-04-10T00:00:00.000Z,2012-03-14T00:00:00.000Z,2011-08-12T00:00:00.000Z,,,,,A,A,A,A,,,,,7,7,8,12,,,,,Hampton Chutney Company,40802900
692d7a82e05a308f84eaf5e3,40,-73.988609,40.738453,East   20 Street,10003,Manhattan,French,2014-09-04T00:00:00.000Z,2013-12-10T00:00:00.000Z,2013-04-17T00:00:00.000Z,2012-10-18T00:00:00.000Z,2012-09-14T00:00:00.000Z,2012-02-02T00:00:00.000Z,2011-09-20T00:00:00.000Z,,A,B,A,A,P,A,A,,2,14,10,0,4,13,8,,Flute,40803130
692d7a82e05a308f84eaf5e4,28,-74.002324,40.731146,Cornelia Street,10014,Manhattan,Italian,2014-07-02T00:00:00.000Z,2013-05-28T00:00:00.000Z,2012-05-23T00:00:00.000Z,2012-01-11T00:00:00.000Z,2011-07-27T00:00:00.000Z,,,,A,A,A,A,A,,,,9,12,13,9,9,,,,Palma,40803254
692d7a82e05a308f84eaf5e5,100,-73.9376491,40.8191987,West  143 Street,10030,Manhattan,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2014-05-15T00:00:00.000Z,2013-10-24T00:00:00.000Z,2013-04-08T00:00:00.000Z,2012-10-22T00:00:00.000Z,2012-05-29T00:00:00.000Z,2011-11-16T00:00:00.000Z,2011-06-23T00:00:00.000Z,,A,B,B,A,B,A,A,,11,17,17,12,26,10,10,,Grini'S Grill & Restaurant,40803438
692d7a82e05a308f84eaf5e6,917,-74.12057349999999,40.604379,Manor Road,10314,Staten Island,Italian,2014-11-19T00:00:00.000Z,2014-02-18T00:00:00.000Z,2013-04-30T00:00:00.000Z,2012-08-18T00:00:00.000Z,2012-02-28T00:00:00.000Z,,,,A,A,A,A,A,,,,9,10,12,12,11,,,,Manor House Restaurant,40803444
692d7a82e05a308f84eaf5e7,1152,-73.9597872,40.7620942,1 Avenue,10065,Manhattan,American ,2014-11-21T00:00:00.000Z,2014-04-14T00:00:00.000Z,2013-09-25T00:00:00.000Z,2013-03-01T00:00:00.000Z,2011-12-14T00:00:00.000Z,,,,A,B,A,A,A,,,,11,27,7,2,10,,,,Baker Street Pub,40803550
692d7a82e05a308f84eaf5e8,703,-73.9365637,40.8201488,Lenox Avenue,10039,Manhattan,Pizza,2013-12-05T00:00:00.000Z,2013-05-07T00:00:00.000Z,2012-04-11T00:00:00.000Z,,,,,,A,A,A,,,,,,13,6,7,,,,,,Papa John'S,40803754
692d7a82e05a308f84eaf5e9,2017,-73.9476974,40.583783,Emmons Avenue,11235,Brooklyn,Seafood,2015-01-05T00:00:00.000Z,2013-10-17T00:00:00.000Z,2013-04-18T00:00:00.000Z,2012-10-23T00:00:00.000Z,2012-03-13T00:00:00.000Z,,,,A,A,A,A,A,,,,4,13,12,12,10,,,,Randazzo'S Clam Bar,40803773
692d7a82e05a308f84eaf5ea,796,-73.91637759999999,40.8226814,Courtlandt Avenue,10451,Bronx,Chinese,2014-08-15T00:00:00.000Z,2013-08-27T00:00:00.000Z,2013-03-06T00:00:00.000Z,2012-08-14T00:00:00.000Z,2012-03-21T00:00:00.000Z,2011-10-24T00:00:00.000Z,,,A,A,A,A,B,A,,,7,12,7,13,17,12,,,Kristy'S Restaurant,40804049
692d7a82e05a308f84eaf5eb,129,-73.962943,40.685007,Gates Avenue,11238,Brooklyn,Italian,2014-03-06T00:00:00.000Z,2013-08-29T00:00:00.000Z,2013-03-08T00:00:00.000Z,2012-06-27T00:00:00.000Z,2011-11-17T00:00:00.000Z,,,,A,A,A,A,A,,,,5,2,7,7,12,,,,(Lewis Drug Store) Locanda Vini E Olii,40804423
692d7a82e05a308f84eaf5ec,1871,-73.947161,40.784705,2 Avenue,10029,Manhattan,Hamburgers,2014-10-17T00:00:00.000Z,2013-10-16T00:00:00.000Z,2013-05-31T00:00:00.000Z,2012-05-22T00:00:00.000Z,,,,,A,A,A,A,,,,,2,12,9,8,,,,,Mcdonald'S,40804631
692d7a82e05a308f84eaf5ed,2245,-74.16254529999999,40.5922616,Richmond Avenue,10314,Staten Island,Café/Coffee/Tea,2015-01-06T00:00:00.000Z,2013-11-21T00:00:00.000Z,2012-07-26T00:00:00.000Z,2012-03-14T00:00:00.000Z,,,,,A,A,A,A,,,,,11,8,13,5,,,,,Barnes & Noble Cafe,40805108
692d7a82e05a308f84eaf5ee,554,-73.9896788,40.6655512,5 Avenue,11215,Brooklyn,Pizza,2014-12-01T00:00:00.000Z,2013-12-11T00:00:00.000Z,2013-07-05T00:00:00.000Z,2012-07-05T00:00:00.000Z,2011-12-19T00:00:00.000Z,,,,A,A,A,A,B,,,,5,12,7,13,26,,,,Domino'S Pizza,40805500
692d7a82e05a308f84eaf5ef,132,-73.99638949999999,40.7247678,Crosby Street,10012,Manhattan,Bangladeshi,2014-08-22T00:00:00.000Z,2014-01-29T00:00:00.000Z,2013-01-04T00:00:00.000Z,2012-08-13T00:00:00.000Z,,,,,A,A,A,A,,,,,7,12,12,10,,,,,Lahore Delicatessen,40805827
692d7a82e05a308f84eaf5f0,1285,-89.11438419999999,41.5536725,6 Avenue,10019,Manhattan,American ,2014-12-30T00:00:00.000Z,2014-08-06T00:00:00.000Z,2013-08-05T00:00:00.000Z,2012-08-17T00:00:00.000Z,,,,,A,A,A,A,,,,,7,9,10,5,,,,,Paul Weiss Rifkin Wharton,40806208
692d7a82e05a308f84eaf5f1,525,-73.9728136,40.75546629999999,Lexington Ave,10017,Manhattan,American ,2014-07-22T00:00:00.000Z,2014-01-24T00:00:00.000Z,2013-05-15T00:00:00.000Z,2012-09-12T00:00:00.000Z,2012-04-12T00:00:00.000Z,2011-10-24T00:00:00.000Z,,,C,A,B,A,A,C,,,41,9,24,7,11,33,,,525 Lex Restaurant & Bar,40806489
692d7a82e05a308f84eaf5f2,8024,-73.9614481,40.6044156,Kings Highway,11223,Brooklyn,Jewish/Kosher,2014-07-10T00:00:00.000Z,2013-07-17T00:00:00.000Z,2013-01-28T00:00:00.000Z,2012-05-22T00:00:00.000Z,2011-10-11T00:00:00.000Z,,,,A,A,B,A,A,,,,7,13,21,10,13,,,,Cafe Renaissance,40806615
692d7a82e05a308f84eaf5f3,363,-73.984192,40.6712837,5 Avenue,11215,Brooklyn,Irish,2014-07-01T00:00:00.000Z,2013-04-10T00:00:00.000Z,2012-10-05T00:00:00.000Z,,,,,,A,A,C,,,,,,9,9,32,,,,,,Ginger'S Bar,40806791
692d7a82e05a308f84eaf5f4,79,-73.9981935,40.7165638,Mott Street,10013,Manhattan,Café/Coffee/Tea,2014-05-15T00:00:00.000Z,2013-04-15T00:00:00.000Z,2012-04-30T00:00:00.000Z,2011-12-20T00:00:00.000Z,,,,,A,A,A,A,,,,,12,7,7,11,,,,,Ten Ren'S Tea Time,40807019
692d7a82e05a308f84eaf5f5,4488,-73.93178859999999,40.8575841,Broadway,10040,Manhattan,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2014-06-06T00:00:00.000Z,2013-10-12T00:00:00.000Z,2012-01-06T00:00:00.000Z,,,,,,A,A,A,,,,,,11,11,11,,,,,,Arka Lounge,40807134
692d7a82e05a308f84eaf5f6,246,-74.0032177,40.7349339,West    4 Street,10014,Manhattan,Seafood,2014-01-02T00:00:00.000Z,2013-04-15T00:00:00.000Z,2012-08-09T00:00:00.000Z,,,,,,A,A,B,,,,,,8,9,17,,,,,,Mary'S Fish Camp,40807227
692d7a82e05a308f84eaf5f7,135,-74.10465599999999,40.58834,Flagg Place,10304,Staten Island,American ,2014-05-31T00:00:00.000Z,2013-07-30T00:00:00.000Z,2012-06-23T00:00:00.000Z,,,,,,A,A,A,,,,,,12,4,9,,,,,,Richmond County Country Club - Pool Snack Bar,40807234
692d7a82e05a308f84eaf5f8,900,-74.1110561,40.5884772,Todt Hill Road,10304,Staten Island,American ,2014-05-31T00:00:00.000Z,2013-04-23T00:00:00.000Z,2012-04-25T00:00:00.000Z,,,,,,A,A,A,,,,,,9,5,7,,,,,,Richmond County Country Club(10Th Hole),40807236
692d7a82e05a308f84eaf5f9,1122,-74.112758,40.5833299,Todt Hill Road,10304,Staten Island,American ,2013-12-04T00:00:00.000Z,2013-06-05T00:00:00.000Z,2012-02-08T00:00:00.000Z,2011-05-27T00:00:00.000Z,,,,,A,A,A,B,,,,,12,7,7,21,,,,,Richmond County Country Club,40807238
692d7a82e05a308f84eaf5fa,4007,-73.995666,40.645013,9 Avenue,11232,Brooklyn,Bakery,2015-01-13T00:00:00.000Z,2014-07-17T00:00:00.000Z,2014-02-05T00:00:00.000Z,2013-07-30T00:00:00.000Z,2013-03-01T00:00:00.000Z,2012-01-30T00:00:00.000Z,,,Z,A,A,A,B,A,,,21,8,12,13,21,12,,,Fei Teng Bakery,40808056
692d7a82e05a308f84eaf5fb,128,-73.9902836,40.6873687,Smith Street,11201,Brooklyn,French,2014-03-06T00:00:00.000Z,2013-03-05T00:00:00.000Z,2012-05-17T00:00:00.000Z,2011-11-09T00:00:00.000Z,,,,,A,A,A,B,,,,,10,12,13,17,,,,,Bar Tabac,40808118
692d7a82e05a308f84eaf5fc,1920,-74.1288687,40.6376129,Richmond Terrace,10302,Staten Island,American ,2014-03-04T00:00:00.000Z,2013-02-28T00:00:00.000Z,2012-09-04T00:00:00.000Z,2012-04-04T00:00:00.000Z,2011-11-21T00:00:00.000Z,2011-08-05T00:00:00.000Z,,,A,A,A,A,A,C,,,4,12,12,4,12,40,,,Bermay Luncheonette,40808305
692d7a82e05a308f84eaf5fd,34-02,-73.8317112,40.7661163,Linden Place,11354,Queens,Korean,2014-12-10T00:00:00.000Z,2014-04-16T00:00:00.000Z,2013-08-13T00:00:00.000Z,2012-12-11T00:00:00.000Z,2012-06-04T00:00:00.000Z,2012-01-04T00:00:00.000Z,,,Z,A,B,B,A,A,,,20,13,23,16,11,13,,,Carom Cafe Billiards,40808640
